"Town/County","FIPS","Year","Price Range","Measure Type","Variable","Value"
"Columbia","0901316400","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Cornwall","0900517240","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Coventry","0901317800","2001","$200,000 to $299,000","Number","Number of Home Sales",44
"Cromwell","0900718080","2001","$200,000 to $299,000","Number","Number of Home Sales",46
"Danbury","0900118500","2001","$200,000 to $299,000","Number","Number of Home Sales",299
"Darien","0900118850","2001","$200,000 to $299,000","Number","Number of Home Sales",7
"Deep River","0900719130","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Derby","0900919550","2001","$200,000 to $299,000","Number","Number of Home Sales",21
"Durham","0900720810","2001","$200,000 to $299,000","Number","Number of Home Sales",31
"East Granby","0900322070","2001","$200,000 to $299,000","Number","Number of Home Sales",25
"East Haddam","0900722280","2001","$200,000 to $299,000","Number","Number of Home Sales",59
"East Hampton","0900722490","2001","$200,000 to $299,000","Number","Number of Home Sales",43
"East Hartford","0900322630","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"East Haven","0900922910","2001","$200,000 to $299,000","Number","Number of Home Sales",44
"East Lyme","0901123400","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"East Windsor","0900324800","2001","$200,000 to $299,000","Number","Number of Home Sales",14
"Eastford","0901521860","2001","$200,000 to $299,000","Number","Number of Home Sales",4
"Easton","0900123890","2001","$200,000 to $299,000","Number","Number of Home Sales",2
"Ellington","0901325360","2001","$200,000 to $299,000","Number","Number of Home Sales",41
"Enfield","0900325990","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Essex","0900726270","2001","$200,000 to $299,000","Number","Number of Home Sales",32
"Fairfield","0900126620","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Farmington","0900327600","2001","$200,000 to $299,000","Number","Number of Home Sales",80
"Franklin","0901129910","2001","$200,000 to $299,000","Number","Number of Home Sales",5
"Glastonbury","0900331240","2001","$200,000 to $299,000","Number","Number of Home Sales",191
"Goshen","0900532290","2001","$200,000 to $299,000","Number","Number of Home Sales",23
"Granby","0900332640","2001","$200,000 to $299,000","Number","Number of Home Sales",70
"Greenwich","0900133620","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Griswold","0901133900","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Groton","0901134250","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Guilford","0900934950","2001","$200,000 to $299,000","Number","Number of Home Sales",118
"Haddam","0900735230","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Hamden","0900935650","2001","$200,000 to $299,000","Number","Number of Home Sales",177
"Hampton","0901536000","2001","$200,000 to $299,000","Number","Number of Home Sales",4
"Hartford","0900337070","2001","$200,000 to $299,000","Number","Number of Home Sales",12
"Hartland","0900337140","2001","$200,000 to $299,000","Number","Number of Home Sales",6
"Harwinton","0900537280","2001","$200,000 to $299,000","Number","Number of Home Sales",21
"Hebron","0901337910","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Kent","0900540290","2001","$200,000 to $299,000","Number","Number of Home Sales",8
"Killingly","0901540500","2001","$200,000 to $299,000","Number","Number of Home Sales",10
"Killingworth","0900740710","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Lebanon","0901142390","2001","$200,000 to $299,000","Number","Number of Home Sales",30
"Ledyard","0901142600","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Lisbon","0901143230","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Litchfield","0900543370","2001","$200,000 to $299,000","Number","Number of Home Sales",26
"Lyme","0901144210","2001","$200,000 to $299,000","Number","Number of Home Sales",3
"Madison","0900944560","2001","$200,000 to $299,000","Number","Number of Home Sales",77
"Manchester","0900344700","2001","$200,000 to $299,000","Number","Number of Home Sales",108
"Mansfield","0901344910","2001","$200,000 to $299,000","Number","Number of Home Sales",29
"Marlborough","0900345820","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Meriden","0900946520","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Middlebury","0900946940","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Middlefield","0900747080","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Middletown","0900747360","2001","$200,000 to $299,000","Number","Number of Home Sales",91
"Milford","0900947535","2001","$200,000 to $299,000","Number","Number of Home Sales",237
"Monroe","0900148620","2001","$200,000 to $299,000","Number","Number of Home Sales",88
"Montville","0901148900","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Morris","0900549460","2001","$200,000 to $299,000","Number","Number of Home Sales",14
"Naugatuck","0900949950","2001","$200,000 to $299,000","Number","Number of Home Sales",48
"New Britain","0900350440","2001","$200,000 to $299,000","Number","Number of Home Sales",15
"New Canaan","0900150580","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"New Fairfield","0900150860","2001","$200,000 to $299,000","Number","Number of Home Sales",88
"New Hartford","0900551350","2001","$200,000 to $299,000","Number","Number of Home Sales",8
"New Haven","0900952070","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"New London","0901152350","2001","$200,000 to $299,000","Number","Number of Home Sales",17
"New Milford","0900552630","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Newington","0900352140","2001","$200,000 to $299,000","Number","Number of Home Sales",91
"Newtown","0900152980","2001","$200,000 to $299,000","Number","Number of Home Sales",98
"Norfolk","0900553470","2001","$200,000 to $299,000","Number","Number of Home Sales",4
"North Branford","0900953890","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"North Canaan","0900554030","2001","$200,000 to $299,000","Number","Number of Home Sales",5
"North Haven","0900954870","2001","$200,000 to $299,000","Number","Number of Home Sales",111
"North Stonington","0901155500","2001","$200,000 to $299,000","Number","Number of Home Sales",26
"Norwalk","0900156060","2001","$200,000 to $299,000","Number","Number of Home Sales",171
"Norwich","0901156270","2001","$200,000 to $299,000","Number","Number of Home Sales",26
"Old Lyme","0901157040","2001","$200,000 to $299,000","Number","Number of Home Sales",47
"Old Saybrook","0900757320","2001","$200,000 to $299,000","Number","Number of Home Sales",78
"Orange","0900957600","2001","$200,000 to $299,000","Number","Number of Home Sales",55
"Oxford","0900958300","2001","$200,000 to $299,000","Number","Number of Home Sales",55
"Plainfield","0901559980","2001","$200,000 to $299,000","Number","Number of Home Sales",10
"Plainville","0900360120","2001","$200,000 to $299,000","Number","Number of Home Sales",20
"Plymouth","0900560750","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Pomfret","0901561030","2001","$200,000 to $299,000","Number","Number of Home Sales",12
"Portland","0900761800","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Preston","0901162150","2001","$200,000 to $299,000","Number","Number of Home Sales",12
"Prospect","0900962290","2001","$200,000 to $299,000","Number","Number of Home Sales",45
"Putnam","0901562710","2001","$200,000 to $299,000","Number","Number of Home Sales",5
"Redding","0900163480","2001","$200,000 to $299,000","Number","Number of Home Sales",12
"Ridgefield","0900163970","2001","$200,000 to $299,000","Number","Number of Home Sales",44
"Rocky Hill","0900365370","2001","$200,000 to $299,000","Number","Number of Home Sales",51
"Roxbury","0900565930","2001","$200,000 to $299,000","Number","Number of Home Sales",3
"Salem","0901166210","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Salisbury","0900566420","2001","$200,000 to $299,000","Number","Number of Home Sales",8
"Scotland","0901567400","2001","$200,000 to $299,000","Number","Number of Home Sales",3
"Seymour","0900967610","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Sharon","0900567960","2001","$200,000 to $299,000","Number","Number of Home Sales",22
"Shelton","0900168170","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Sherman","0900168310","2001","$200,000 to $299,000","Number","Number of Home Sales",17
"Simsbury","0900368940","2001","$200,000 to $299,000","Number","Number of Home Sales",145
"Somers","0901369220","2001","$200,000 to $299,000","Number","Number of Home Sales",47
"South Windsor","0900371390","2001","$200,000 to $299,000","Number","Number of Home Sales",110
"Southbury","0900969640","2001","$200,000 to $299,000","Number","Number of Home Sales",51
"Southington","0900370550","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Sprague","0901171670","2001","$200,000 to $299,000","Number","Number of Home Sales",1
"Stafford","0901372090","2001","$200,000 to $299,000","Number","Number of Home Sales",15
"Stamford","0900173070","2001","$200,000 to $299,000","Number","Number of Home Sales",90
"Sterling","0901573420","2001","$200,000 to $299,000","Number","Number of Home Sales",6
"Stonington","0901173770","2001","$200,000 to $299,000","Number","Number of Home Sales",43
"Stratford","0900174190","2001","$200,000 to $299,000","Number","Number of Home Sales",290
"Suffield","0900374540","2001","$200,000 to $299,000","Number","Number of Home Sales",48
"Thomaston","0900575730","2001","$200,000 to $299,000","Number","Number of Home Sales",26
"Thompson","0901575870","2001","$200,000 to $299,000","Number","Number of Home Sales",9
"Tolland","0901376290","2001","$200,000 to $299,000","Number","Number of Home Sales",55
"Torrington","0900576570","2001","$200,000 to $299,000","Number","Number of Home Sales",34
"Trumbull","0900177200","2001","$200,000 to $299,000","Number","Number of Home Sales",145
"Union","0901377830","2001","$200,000 to $299,000","Number","Number of Home Sales",3
"Vernon","0901378250","2001","$200,000 to $299,000","Number","Number of Home Sales",41
"Voluntown","0901178600","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Wallingford","0900978740","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Warren","0900579510","2001","$200,000 to $299,000","Number","Number of Home Sales",8
"Washington","0900579720","2001","$200,000 to $299,000","Number","Number of Home Sales",9
"Waterbury","0900980070","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Waterford","0901180280","2001","$200,000 to $299,000","Number","Number of Home Sales",62
"Watertown","0900580490","2001","$200,000 to $299,000","Number","Number of Home Sales",55
"West Hartford","0900382590","2001","$200,000 to $299,000","Number","Number of Home Sales",339
"West Haven","0900982870","2001","$200,000 to $299,000","Number","Number of Home Sales",43
"Westbrook","0900781680","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Weston","0900183430","2001","$200,000 to $299,000","Number","Number of Home Sales",1
"Westport","0900183500","2001","$200,000 to $299,000","Number","Number of Home Sales",6
"Wethersfield","0900384900","2001","$200,000 to $299,000","Number","Number of Home Sales",94
"Willington","0901385950","2001","$200,000 to $299,000","Number","Number of Home Sales",19
"Wilton","0900186370","2001","$200,000 to $299,000","Number","Number of Home Sales",2
"Winchester","0900586440","2001","$200,000 to $299,000","Number","Number of Home Sales",7
"Windham","0901586790","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Windsor","0900387000","2001","$200,000 to $299,000","Number","Number of Home Sales",92
"Windsor Locks","0900387070","2001","$200,000 to $299,000","Number","Number of Home Sales",12
"Wolcott","0900987560","2001","$200,000 to $299,000","Number","Number of Home Sales",0
"Woodbridge","0900987700","2001","$200,000 to $299,000","Number","Number of Home Sales",26
"Woodbury","0900587910","2001","$200,000 to $299,000","Number","Number of Home Sales",30
"Woodstock","0901588190","2001","$200,000 to $299,000","Number","Number of Home Sales",35
"Andover","0901301080","2001","$300,000 to $399,000","Number","Number of Home Sales",0
"Ansonia","0900901220","2001","$300,000 to $399,000","Number","Number of Home Sales",0
